blog_code,segment,impressions,clicks,ctr
13458,(unmatched),8,0,0.000000
13459,(unmatched),4,0,0.000000
13460,(unmatched),311,0,0.000000
13463,(unmatched),15,0,0.000000
13464,(unmatched),41,0,0.000000
13465,(unmatched),14,0,0.000000
13467,(unmatched),69,0,0.000000
13470,(unmatched),69,0,0.000000
13473,(unmatched),15,0,0.000000
13476,(unmatched),11,0,0.000000
13478,(unmatched),4,0,0.000000
13482,(unmatched),20,0,0.000000
13483,(unmatched),21,0,0.000000
13485,(unmatched),273,0,0.000000
13486,(unmatched),60,0,0.000000
13491,(unmatched),255,4,0.015686
13492,(unmatched),18,0,0.000000
13493,(unmatched),124,0,0.000000
13494,(unmatched),414,7,0.016908
13495,(unmatched),25,0,0.000000
13496,(unmatched),15,0,0.000000
13498,(unmatched),2005,15,0.007481
13499,(unmatched),67,0,0.000000
13500,(unmatched),2407,0,0.000000
13501,(unmatched),304,0,0.000000
13502,(unmatched),64,0,0.000000
13503,(unmatched),4,0,0.000000
13507,(unmatched),82,0,0.000000
13508,(unmatched),28,0,0.000000
13510,(unmatched),4,0,0.000000
13511,(unmatched),23,0,0.000000
13512,(unmatched),11,0,0.000000
13513,(unmatched),220,0,0.000000
13514,(unmatched),4,0,0.000000
13516,(unmatched),22,0,0.000000
13518,(unmatched),21,0,0.000000
13519,(unmatched),73,4,0.054795
13520,(unmatched),189,8,0.042328
13521,(unmatched),4,0,0.000000
13522,(unmatched),11,0,0.000000
13524,(unmatched),32,0,0.000000
13525,(unmatched),36,0,0.000000
13526,(unmatched),4,0,0.000000
13527,(unmatched),556,8,0.014388
13528,(unmatched),8,0,0.000000
13530,(unmatched),26,0,0.000000
13531,(unmatched),4,0,0.000000
13532,(unmatched),4,0,0.000000
13535,(unmatched),87,4,0.045977
13536,(unmatched),487,7,0.014374
13538,(unmatched),19,0,0.000000
13541,(unmatched),26,0,0.000000
13547,(unmatched),87,8,0.091954
13549,(unmatched),157,0,0.000000
13551,(unmatched),7,0,0.000000
13554,(unmatched),4,0,0.000000
13556,(unmatched),30,0,0.000000
13557,(unmatched),21,0,0.000000
13558,(unmatched),33,0,0.000000
13559,(unmatched),63,0,0.000000
13560,(unmatched),54,0,0.000000
13561,(unmatched),46,8,0.173913
13562,(unmatched),4,0,0.000000
13563,(unmatched),4,0,0.000000
13565,(unmatched),12,0,0.000000
13567,(unmatched),7,0,0.000000
13568,(unmatched),437,0,0.000000
13570,(unmatched),73,0,0.000000
13572,(unmatched),86,0,0.000000
13573,(unmatched),44,0,0.000000
13574,(unmatched),26,0,0.000000
13575,(unmatched),387,0,0.000000
13576,(unmatched),210,0,0.000000
13577,(unmatched),63,4,0.063492
13579,(unmatched),21,0,0.000000
13582,(unmatched),344,0,0.000000
13585,(unmatched),32,0,0.000000
13586,(unmatched),143,0,0.000000
13588,(unmatched),33,0,0.000000
13589,(unmatched),82,4,0.048780
13591,(unmatched),160,0,0.000000
13592,(unmatched),84,0,0.000000
13593,(unmatched),213,0,0.000000
13594,(unmatched),4,0,0.000000
13595,(unmatched),11,0,0.000000
13596,(unmatched),74,0,0.000000
13597,(unmatched),39,0,0.000000
13600,(unmatched),164,0,0.000000
13601,(unmatched),284,0,0.000000
13602,(unmatched),42,0,0.000000
13603,(unmatched),61,0,0.000000
13604,(unmatched),48,0,0.000000
13605,(unmatched),157,0,0.000000
13606,(unmatched),365,0,0.000000
13607,(unmatched),7,0,0.000000
13608,(unmatched),50,0,0.000000
13612,(unmatched),212,0,0.000000
13613,(unmatched),568,0,0.000000
13619,(unmatched),15,0,0.000000
13620,(unmatched),176,0,0.000000
13622,(unmatched),171,4,0.023392
13623,(unmatched),148,4,0.027027
13624,(unmatched),23,0,0.000000
13625,(unmatched),4,0,0.000000
13627,(unmatched),58,0,0.000000
13629,(unmatched),350,0,0.000000
13631,(unmatched),4,0,0.000000
13632,(unmatched),64,0,0.000000
13633,(unmatched),43,0,0.000000
13636,(unmatched),11,0,0.000000
13637,(unmatched),182,0,0.000000
13639,(unmatched),38,0,0.000000
13640,(unmatched),93,0,0.000000
13642,(unmatched),476,0,0.000000
13643,(unmatched),71,14,0.197183
13644,(unmatched),4,0,0.000000
13645,(unmatched),4,0,0.000000
13647,(unmatched),452,0,0.000000
13648,(unmatched),4,0,0.000000
13649,(unmatched),249,0,0.000000
13651,(unmatched),800,4,0.005000
13652,(unmatched),15,0,0.000000
13653,(unmatched),4,0,0.000000
13656,(unmatched),1407,4,0.002843
13657,(unmatched),43,0,0.000000
13661,(unmatched),35,0,0.000000
13663,(unmatched),14,0,0.000000
13665,(unmatched),296,0,0.000000
13667,(unmatched),90,0,0.000000
13668,(unmatched),50,0,0.000000
13669,(unmatched),513,0,0.000000
13671,(unmatched),4,0,0.000000
13673,(unmatched),15,0,0.000000
13674,(unmatched),96,0,0.000000
13676,(unmatched),21,0,0.000000
13677,(unmatched),12,0,0.000000
13678,(unmatched),15,0,0.000000
13679,(unmatched),28,0,0.000000
13680,(unmatched),68,0,0.000000
13682,(unmatched),7,0,0.000000
13683,(unmatched),4,0,0.000000
13684,(unmatched),11,0,0.000000
13689,(unmatched),85,0,0.000000
13690,(unmatched),54,0,0.000000
13691,(unmatched),104,0,0.000000
13692,(unmatched),35,0,0.000000
13693,(unmatched),63,0,0.000000
13694,(unmatched),37,4,0.108108
13695,(unmatched),63,0,0.000000
13697,(unmatched),44,0,0.000000
13699,(unmatched),26,0,0.000000
13702,(unmatched),14,0,0.000000
13704,(unmatched),361,0,0.000000
13706,(unmatched),7,0,0.000000
13708,(unmatched),11,0,0.000000
13709,(unmatched),41,0,0.000000
13710,(unmatched),286,0,0.000000
13713,(unmatched),70,0,0.000000
13714,(unmatched),4,0,0.000000
13715,(unmatched),142,0,0.000000
13716,(unmatched),28,0,0.000000
13717,(unmatched),8,0,0.000000
13719,(unmatched),1808,0,0.000000
13720,(unmatched),687,0,0.000000
13721,(unmatched),32,0,0.000000
13723,(unmatched),7,0,0.000000
13724,(unmatched),11,0,0.000000
13725,(unmatched),4,0,0.000000
13726,(unmatched),46,0,0.000000
13728,(unmatched),259,4,0.015444
13729,(unmatched),978,8,0.008180
13732,(unmatched),12,0,0.000000
13733,(unmatched),381,0,0.000000
13736,(unmatched),453,4,0.008830
13737,(unmatched),3044,4,0.001314
13739,(unmatched),551,12,0.021779
13741,(unmatched),474,12,0.025316
13742,(unmatched),226,0,0.000000
13744,(unmatched),146,0,0.000000
13746,(unmatched),85,0,0.000000
13747,(unmatched),21,0,0.000000
13748,(unmatched),47,0,0.000000
13749,(unmatched),777,4,0.005148
13751,(unmatched),36,0,0.000000
13752,(unmatched),42,0,0.000000
13753,(unmatched),7,0,0.000000
13754,(unmatched),36,0,0.000000
13755,(unmatched),1003,8,0.007976
13756,(unmatched),1176,0,0.000000
13757,(unmatched),484,0,0.000000
13758,(unmatched),311,0,0.000000
13759,(unmatched),95,7,0.073684
13760,(unmatched),64,0,0.000000
13761,(unmatched),100,0,0.000000
13766,(unmatched),37,0,0.000000
13767,(unmatched),8,0,0.000000
13768,(unmatched),18,0,0.000000
13769,(unmatched),82,0,0.000000
13770,(unmatched),26,0,0.000000
13772,(unmatched),167,0,0.000000
13773,(unmatched),11,0,0.000000
13774,(unmatched),14,0,0.000000
13775,(unmatched),42,0,0.000000
13777,(unmatched),292,4,0.013699
13778,(unmatched),77,0,0.000000
13779,(unmatched),25,0,0.000000
13780,(unmatched),255,0,0.000000
13781,(unmatched),91,0,0.000000
13782,(unmatched),4,0,0.000000
13783,(unmatched),46,0,0.000000
13785,(unmatched),28,0,0.000000
13789,(unmatched),14,0,0.000000
13791,(unmatched),311,0,0.000000
13792,(unmatched),12,0,0.000000
13793,(unmatched),29,0,0.000000
13794,(unmatched),240,0,0.000000
13797,(unmatched),623,0,0.000000
13798,(unmatched),121,0,0.000000
13799,(unmatched),450,12,0.026667
13800,(unmatched),1576,0,0.000000
13802,(unmatched),32,0,0.000000
13804,(unmatched),195,0,0.000000
13805,(unmatched),11,0,0.000000
13806,(unmatched),4,0,0.000000
13807,(unmatched),35,0,0.000000
13808,(unmatched),11,0,0.000000
13809,(unmatched),72,0,0.000000
13810,(unmatched),286,0,0.000000
13811,(unmatched),21,0,0.000000
13812,(unmatched),4,0,0.000000
13813,(unmatched),65,0,0.000000
13815,(unmatched),375,0,0.000000
13816,(unmatched),145,0,0.000000
13818,(unmatched),336,0,0.000000
13819,(unmatched),7,0,0.000000
13821,(unmatched),1924,0,0.000000
13822,(unmatched),613,7,0.011419
13824,(unmatched),4,0,0.000000
13827,(unmatched),7,0,0.000000
13829,(unmatched),43,0,0.000000
13830,(unmatched),18,0,0.000000
13833,(unmatched),14,0,0.000000
13834,(unmatched),92,0,0.000000
13835,(unmatched),194,0,0.000000
13836,(unmatched),7,0,0.000000
13838,(unmatched),26,0,0.000000
13840,(unmatched),1199,0,0.000000
13841,(unmatched),103,0,0.000000
13843,(unmatched),3366,0,0.000000
13844,(unmatched),7,0,0.000000
13845,(unmatched),97,0,0.000000
13846,(unmatched),473,0,0.000000
13847,(unmatched),222,0,0.000000
13852,(unmatched),222,0,0.000000
13853,(unmatched),229,0,0.000000
13855,(unmatched),496,0,0.000000
13858,(unmatched),55,0,0.000000
13859,(unmatched),99,0,0.000000
13860,(unmatched),43,0,0.000000
13864,(unmatched),65,0,0.000000
13866,(unmatched),4,0,0.000000
13867,(unmatched),33,0,0.000000
13869,(unmatched),99,0,0.000000
13872,(unmatched),67,0,0.000000
13874,(unmatched),22,0,0.000000
13876,(unmatched),12,0,0.000000
13877,(unmatched),11,0,0.000000
13879,(unmatched),64,0,0.000000
13880,(unmatched),157,0,0.000000
13882,(unmatched),282,4,0.014184
13884,(unmatched),40,0,0.000000
13885,(unmatched),7,0,0.000000
13886,(unmatched),28,0,0.000000
13887,(unmatched),364,4,0.010989
13889,(unmatched),25,0,0.000000
13891,(unmatched),25,0,0.000000
13905,(unmatched),69,0,0.000000
13926,(unmatched),52,0,0.000000
13927,(unmatched),4,0,0.000000
13928,(unmatched),4,0,0.000000
13931,(unmatched),7,0,0.000000
13934,(unmatched),11,0,0.000000
13935,(unmatched),70,0,0.000000
13939,(unmatched),237,0,0.000000
13943,(unmatched),29,0,0.000000
13944,(unmatched),184,0,0.000000
13945,(unmatched),4,0,0.000000
13946,(unmatched),717,0,0.000000
13948,(unmatched),4,0,0.000000
13949,(unmatched),11,0,0.000000
13953,(unmatched),1184,0,0.000000
13956,(unmatched),163,0,0.000000
13957,(unmatched),1050,4,0.003810
13958,(unmatched),39,0,0.000000
13959,(unmatched),7,0,0.000000
13960,(unmatched),124,0,0.000000
13961,(unmatched),360,0,0.000000
13963,(unmatched),4,0,0.000000
13964,(unmatched),132,0,0.000000
13967,(unmatched),251,0,0.000000
13970,(unmatched),97,0,0.000000
13971,(unmatched),18,0,0.000000
13972,(unmatched),4,0,0.000000
13975,(unmatched),177,4,0.022599
13976,(unmatched),1097,0,0.000000
13977,(unmatched),117,0,0.000000
13979,(unmatched),37,0,0.000000
13981,(unmatched),118,8,0.067797
13985,(unmatched),278,0,0.000000
13986,(unmatched),4,0,0.000000
13987,(unmatched),4,0,0.000000
13988,(unmatched),4,0,0.000000
13990,(unmatched),314,0,0.000000
13992,(unmatched),747,8,0.010710
13993,(unmatched),355,0,0.000000
13994,(unmatched),158,0,0.000000
13995,(unmatched),54,0,0.000000
13998,(unmatched),40,0,0.000000
13999,(unmatched),190,4,0.021053
14000,(unmatched),29,0,0.000000
14001,(unmatched),371,0,0.000000
14002,(unmatched),57,0,0.000000
14003,(unmatched),201,0,0.000000
14004,(unmatched),270,0,0.000000
14005,(unmatched),288,0,0.000000
14006,(unmatched),180,0,0.000000
14007,(unmatched),30,0,0.000000
14008,(unmatched),480,0,0.000000
14009,(unmatched),81,0,0.000000
14010,(unmatched),21,0,0.000000
14011,(unmatched),78,0,0.000000
14015,(unmatched),8,0,0.000000
14016,(unmatched),4,0,0.000000
14017,(unmatched),47,4,0.085106
14020,(unmatched),25,0,0.000000
14023,(unmatched),181,0,0.000000
14024,(unmatched),64,0,0.000000
14025,(unmatched),15,0,0.000000
14026,(unmatched),585,0,0.000000
14028,(unmatched),4,0,0.000000
14029,(unmatched),626,0,0.000000
14031,(unmatched),16,0,0.000000
14035,(unmatched),8,0,0.000000
14037,(unmatched),8,0,0.000000
14039,(unmatched),68,0,0.000000
14040,(unmatched),46,0,0.000000
14041,(unmatched),32,0,0.000000
14044,(unmatched),2284,8,0.003503
14048,(unmatched),14,0,0.000000
14049,(unmatched),4,0,0.000000
14054,(unmatched),15,0,0.000000
14056,(unmatched),8,0,0.000000
14084,(unmatched),33,0,0.000000
14087,(unmatched),29,4,0.137931
14089,(unmatched),22,0,0.000000
14090,(unmatched),40,0,0.000000
14091,(unmatched),11,0,0.000000
14092,(unmatched),7,0,0.000000
14095,(unmatched),74,0,0.000000
14096,(unmatched),4,0,0.000000
14101,(unmatched),36,0,0.000000
14103,(unmatched),4,0,0.000000
14104,(unmatched),26,0,0.000000
14106,(unmatched),11,0,0.000000
14107,(unmatched),4,0,0.000000
14111,(unmatched),42,0,0.000000
14114,(unmatched),53,0,0.000000
14115,(unmatched),30,0,0.000000
14117,(unmatched),4,0,0.000000
14120,(unmatched),297,0,0.000000
14121,(unmatched),86,0,0.000000
14122,(unmatched),57,0,0.000000
14123,(unmatched),110,0,0.000000
14125,(unmatched),151,0,0.000000
14126,(unmatched),103,0,0.000000
14128,(unmatched),25,0,0.000000
14131,(unmatched),15,0,0.000000
14133,(unmatched),274,4,0.014599
14134,(unmatched),85,0,0.000000
14136,(unmatched),65,0,0.000000
14140,(unmatched),122,0,0.000000
14143,(unmatched),4,0,0.000000
14145,(unmatched),113,0,0.000000
14146,(unmatched),4,0,0.000000
14149,(unmatched),61,0,0.000000
14150,(unmatched),4,0,0.000000
14151,(unmatched),4,0,0.000000
14152,(unmatched),189,0,0.000000
14153,(unmatched),64,0,0.000000
14156,(unmatched),90,0,0.000000
14157,(unmatched),162,4,0.024691
14160,(unmatched),84,0,0.000000
14161,(unmatched),95,0,0.000000
14162,(unmatched),232,0,0.000000
14163,(unmatched),59,0,0.000000
14165,(unmatched),4,0,0.000000
14166,(unmatched),12,0,0.000000
14169,(unmatched),21,0,0.000000
14172,(unmatched),65,0,0.000000
14174,(unmatched),53,0,0.000000
14175,(unmatched),96,0,0.000000
14188,(unmatched),39,0,0.000000
14189,(unmatched),22,0,0.000000
14190,(unmatched),89,0,0.000000
14192,(unmatched),175,0,0.000000
14193,(unmatched),218,0,0.000000
14195,(unmatched),4,0,0.000000
14198,(unmatched),1685,11,0.006528
14200,(unmatched),11,0,0.000000
14203,(unmatched),32,0,0.000000
14204,(unmatched),4,0,0.000000
14205,(unmatched),60,0,0.000000
14206,(unmatched),321,4,0.012461
14210,(unmatched),216,0,0.000000
14211,(unmatched),229,0,0.000000
14213,(unmatched),229,4,0.017467
14214,(unmatched),121,0,0.000000
14216,(unmatched),330,4,0.012121
14217,(unmatched),26,0,0.000000
14218,(unmatched),243,0,0.000000
14220,(unmatched),165,0,0.000000
14221,(unmatched),11,0,0.000000
14222,(unmatched),74,0,0.000000
14225,(unmatched),19,0,0.000000
14230,(unmatched),682,0,0.000000
14231,(unmatched),170,0,0.000000
14233,(unmatched),1310,4,0.003053
14234,(unmatched),14,0,0.000000
14236,(unmatched),79,0,0.000000
14238,(unmatched),82,0,0.000000
14239,(unmatched),393,4,0.010178
14240,(unmatched),3323,15,0.004514
14243,(unmatched),32,0,0.000000
14244,(unmatched),245,0,0.000000
14246,(unmatched),1478,0,0.000000
14247,(unmatched),8,0,0.000000
14248,(unmatched),43,4,0.093023
14251,(unmatched),129,4,0.031008
14256,(unmatched),43,0,0.000000
14257,(unmatched),20,0,0.000000
14261,(unmatched),7,0,0.000000
14262,(unmatched),7,0,0.000000
14263,(unmatched),26,0,0.000000
14264,(unmatched),22,0,0.000000
14265,(unmatched),938,4,0.004264
14266,(unmatched),1143,0,0.000000
14267,(unmatched),468,4,0.008547
14268,(unmatched),131,0,0.000000
14270,(unmatched),184,0,0.000000
14272,(unmatched),137,4,0.029197
14274,(unmatched),741,4,0.005398
14275,(unmatched),110,0,0.000000
14278,(unmatched),1302,0,0.000000
14282,(unmatched),587,12,0.020443
14283,(unmatched),737,4,0.005427
14284,(unmatched),1760,0,0.000000
14287,(unmatched),2060,8,0.003883
14288,(unmatched),1190,0,0.000000
14290,(unmatched),102,0,0.000000
14291,(unmatched),89,0,0.000000
14292,(unmatched),77,0,0.000000
14294,(unmatched),544,0,0.000000
14298,(unmatched),39,0,0.000000
14299,(unmatched),4,0,0.000000
14301,(unmatched),7,0,0.000000
14302,(unmatched),788,0,0.000000
14304,(unmatched),2450,0,0.000000
14306,(unmatched),32,0,0.000000
14307,(unmatched),131,0,0.000000
14309,(unmatched),115,0,0.000000
14310,(unmatched),47,0,0.000000
14312,(unmatched),54,0,0.000000
14319,(unmatched),19,0,0.000000
14320,(unmatched),895,4,0.004469
14321,(unmatched),7,0,0.000000
14324,(unmatched),157,0,0.000000
14328,(unmatched),46,0,0.000000
14329,(unmatched),435,7,0.016092
14331,(unmatched),7,0,0.000000
14332,(unmatched),11,0,0.000000
14333,(unmatched),8,0,0.000000
14340,(unmatched),1476,0,0.000000
14341,(unmatched),227,11,0.048458
14342,(unmatched),848,4,0.004717
14343,(unmatched),385,0,0.000000
14344,(unmatched),166,0,0.000000
14345,(unmatched),149,0,0.000000
14346,(unmatched),121,0,0.000000
14347,(unmatched),2244,0,0.000000
14348,(unmatched),2695,4,0.001484
14349,(unmatched),2685,4,0.001490
14351,(unmatched),18,0,0.000000
14352,(unmatched),720,0,0.000000
14353,(unmatched),198,0,0.000000
14354,(unmatched),156,0,0.000000
14355,(unmatched),156,0,0.000000
14356,(unmatched),212,0,0.000000
14357,(unmatched),4011,16,0.003989
14360,(unmatched),64,0,0.000000
14361,(unmatched),1713,0,0.000000
14363,(unmatched),64,0,0.000000
14364,(unmatched),37,0,0.000000
14367,(unmatched),75,4,0.053333
14368,(unmatched),65,0,0.000000
14369,(unmatched),46,0,0.000000
14370,(unmatched),29,0,0.000000
14371,(unmatched),44,0,0.000000
14372,(unmatched),18,0,0.000000
14374,(unmatched),100,11,0.110000
14375,(unmatched),43,0,0.000000
14376,(unmatched),32,0,0.000000
14377,(unmatched),210,0,0.000000
14380,(unmatched),21,0,0.000000
14381,(unmatched),1061,4,0.003770
14382,(unmatched),1904,4,0.002101
14383,(unmatched),216,0,0.000000
14384,(unmatched),138,0,0.000000
14385,(unmatched),472,0,0.000000
14386,(unmatched),363,4,0.011019
14387,(unmatched),110,8,0.072727
14388,(unmatched),113,0,0.000000
14389,(unmatched),227,0,0.000000
14390,(unmatched),145,0,0.000000
14391,(unmatched),414,4,0.009662
14392,(unmatched),18,0,0.000000
14393,(unmatched),2257,7,0.003101
14397,(unmatched),1288,4,0.003106
14398,(unmatched),6036,4,0.000663
14399,(unmatched),11,0,0.000000
14400,(unmatched),68,0,0.000000
14403,(unmatched),44,0,0.000000
14404,(unmatched),1242,14,0.011272
14406,(unmatched),355,0,0.000000
14407,(unmatched),187,0,0.000000
14408,(unmatched),533,0,0.000000
14409,(unmatched),29,0,0.000000
14410,(unmatched),11,0,0.000000
14411,(unmatched),363,0,0.000000
14412,(unmatched),65,0,0.000000
14413,(unmatched),350,0,0.000000
14416,(unmatched),4,0,0.000000
14418,(unmatched),7,0,0.000000
14420,(unmatched),68,0,0.000000
14421,(unmatched),4,0,0.000000
14422,(unmatched),51,0,0.000000
14423,(unmatched),212,0,0.000000
14425,(unmatched),4,0,0.000000
14429,(unmatched),4,0,0.000000
14431,(unmatched),1467,0,0.000000
14432,(unmatched),675,0,0.000000
14433,(unmatched),291,0,0.000000
14434,(unmatched),1443,0,0.000000
14435,(unmatched),459,0,0.000000
14436,(unmatched),4,0,0.000000
14438,(unmatched),19,0,0.000000
14439,(unmatched),3451,7,0.002028
14440,(unmatched),53,4,0.075472
14442,(unmatched),39,0,0.000000
14443,(unmatched),349,0,0.000000
14444,(unmatched),743,0,0.000000
14445,(unmatched),4,0,0.000000
14446,(unmatched),1624,0,0.000000
14447,(unmatched),118,0,0.000000
14448,(unmatched),87,0,0.000000
14449,(unmatched),29,0,0.000000
14450,(unmatched),11,0,0.000000
14452,(unmatched),1243,0,0.000000
14453,(unmatched),473,0,0.000000
14454,(unmatched),2497,7,0.002803
14456,(unmatched),117,0,0.000000
14458,(unmatched),26,0,0.000000
14459,(unmatched),2488,0,0.000000
14460,(unmatched),68,0,0.000000
14462,(unmatched),7,0,0.000000
14463,(unmatched),123,0,0.000000
14464,(unmatched),381,0,0.000000
14465,(unmatched),1041,8,0.007685
14466,(unmatched),198,0,0.000000
14467,(unmatched),67,0,0.000000
14468,(unmatched),92,0,0.000000
14469,(unmatched),169,0,0.000000
14470,(unmatched),1017,0,0.000000
14471,(unmatched),106,0,0.000000
14472,(unmatched),47,0,0.000000
14473,(unmatched),722,4,0.005540
14474,(unmatched),7,0,0.000000
14475,(unmatched),349,0,0.000000
14476,(unmatched),53,0,0.000000
14477,(unmatched),39,0,0.000000
14478,(unmatched),152,0,0.000000
14479,(unmatched),26,0,0.000000
14480,(unmatched),1168,11,0.009418
14481,(unmatched),46,4,0.086957
14482,(unmatched),27,0,0.000000
14483,(unmatched),78,0,0.000000
14484,(unmatched),14,0,0.000000
14485,(unmatched),255,0,0.000000
14486,(unmatched),301,0,0.000000
14488,(unmatched),180,0,0.000000
14489,(unmatched),32,0,0.000000
14490,(unmatched),51,0,0.000000
14491,(unmatched),43,0,0.000000
14492,(unmatched),20,0,0.000000
14493,(unmatched),1749,8,0.004574
14494,(unmatched),214,0,0.000000
14495,(unmatched),68,0,0.000000
14496,(unmatched),639,0,0.000000
14497,(unmatched),12,0,0.000000
14498,(unmatched),145,0,0.000000
14499,(unmatched),541,4,0.007394
14502,(unmatched),273,4,0.014652
14503,(unmatched),15,0,0.000000
14505,(unmatched),233,0,0.000000
14506,(unmatched),205,4,0.019512
14507,(unmatched),63,0,0.000000
14508,(unmatched),301,0,0.000000
14509,(unmatched),100,11,0.110000
14510,(unmatched),615,0,0.000000
14511,(unmatched),188,0,0.000000
14512,(unmatched),18,0,0.000000
14513,(unmatched),140,0,0.000000
14515,(unmatched),268,0,0.000000
14516,(unmatched),72,0,0.000000
14517,(unmatched),64,0,0.000000
14518,(unmatched),258,4,0.015504
14519,(unmatched),36,0,0.000000
14520,(unmatched),195,0,0.000000
14521,(unmatched),164,0,0.000000
14523,(unmatched),32,4,0.125000
14524,(unmatched),92,0,0.000000
14525,(unmatched),7,0,0.000000
14526,(unmatched),22,0,0.000000
14527,(unmatched),33,4,0.121212
14528,(unmatched),44,0,0.000000
14529,(unmatched),18,0,0.000000
14531,(unmatched),107,0,0.000000
14532,(unmatched),558,4,0.007168
14533,(unmatched),103,4,0.038835
14534,(unmatched),81,0,0.000000
14537,(unmatched),573,4,0.006981
14540,(unmatched),7,0,0.000000
14541,(unmatched),54,4,0.074074
14542,(unmatched),649,0,0.000000
14543,(unmatched),107,0,0.000000
14544,(unmatched),40,0,0.000000
14546,(unmatched),470,0,0.000000
14547,(unmatched),2433,27,0.011097
14548,(unmatched),56,0,0.000000
14552,(unmatched),853,4,0.004689
14553,(unmatched),159,0,0.000000
14554,(unmatched),18,0,0.000000
14555,(unmatched),517,0,0.000000
14558,(unmatched),602,0,0.000000
14559,(unmatched),57,0,0.000000
14560,(unmatched),72,0,0.000000
14561,(unmatched),93,7,0.075269
14562,(unmatched),66,0,0.000000
14563,(unmatched),3193,0,0.000000
14564,(unmatched),435,0,0.000000
14565,(unmatched),39,0,0.000000
14566,(unmatched),45,0,0.000000
14568,(unmatched),383,0,0.000000
14570,(unmatched),233,0,0.000000
14571,(unmatched),122,0,0.000000
14573,(unmatched),18,0,0.000000
14574,(unmatched),54,0,0.000000
14575,(unmatched),4,0,0.000000
14576,(unmatched),4,0,0.000000
14577,(unmatched),4,0,0.000000
14578,(unmatched),19,0,0.000000
14579,(unmatched),68,0,0.000000
14580,(unmatched),22,0,0.000000
14581,(unmatched),883,0,0.000000
14582,(unmatched),47,0,0.000000
14583,(unmatched),28,0,0.000000
14584,(unmatched),113,0,0.000000
14585,(unmatched),32,0,0.000000
14587,(unmatched),128,0,0.000000
14589,(unmatched),118,0,0.000000
14590,(unmatched),474,4,0.008439
14591,(unmatched),14,0,0.000000
14592,(unmatched),71,0,0.000000
14594,(unmatched),18,0,0.000000
14597,(unmatched),2699,4,0.001482
14598,(unmatched),4,0,0.000000
14599,(unmatched),4,0,0.000000
14601,(unmatched),29,0,0.000000
14602,(unmatched),166,0,0.000000
14604,(unmatched),112,0,0.000000
14605,(unmatched),1103,11,0.009973
14606,(unmatched),29,0,0.000000
14607,(unmatched),284,0,0.000000
14608,(unmatched),57,0,0.000000
14609,(unmatched),96,0,0.000000
14610,(unmatched),77,0,0.000000
14611,(unmatched),323,4,0.012384
14612,(unmatched),142,0,0.000000
14613,(unmatched),255,0,0.000000
14615,(unmatched),29,0,0.000000
14616,(unmatched),262,4,0.015267
14617,(unmatched),89,0,0.000000
14618,(unmatched),289,0,0.000000
14620,(unmatched),4,0,0.000000
14621,(unmatched),4,0,0.000000
14625,(unmatched),2194,0,0.000000
14626,(unmatched),251,0,0.000000
14628,(unmatched),35,0,0.000000
14630,(unmatched),646,0,0.000000
14632,(unmatched),122,0,0.000000
14633,(unmatched),14,0,0.000000
14634,(unmatched),148,4,0.027027
14635,(unmatched),178,0,0.000000
14636,(unmatched),19,0,0.000000
14637,(unmatched),43,0,0.000000
14638,(unmatched),410,7,0.017073
14641,(unmatched),32,0,0.000000
14642,(unmatched),36,0,0.000000
14643,(unmatched),18,0,0.000000
14645,(unmatched),682,11,0.016129
14646,(unmatched),2949,0,0.000000
14647,(unmatched),321,0,0.000000
14649,(unmatched),504,4,0.007937
14650,(unmatched),629,0,0.000000
14651,(unmatched),980,0,0.000000
14653,(unmatched),120,0,0.000000
14654,(unmatched),136,0,0.000000
14655,(unmatched),27,0,0.000000
14656,(unmatched),25,0,0.000000
14657,(unmatched),7,0,0.000000
14659,(unmatched),351,0,0.000000
14660,(unmatched),40,0,0.000000
14661,(unmatched),60,0,0.000000
14662,(unmatched),15,0,0.000000
14663,(unmatched),131,7,0.053435
14664,(unmatched),119,0,0.000000
14665,(unmatched),1486,4,0.002692
14666,(unmatched),1948,4,0.002053
14668,(unmatched),4,0,0.000000
14670,(unmatched),153,4,0.026144
14671,(unmatched),4,0,0.000000
14672,(unmatched),11,0,0.000000
14673,(unmatched),146,0,0.000000
14674,(unmatched),160,4,0.025000
14675,(unmatched),578,0,0.000000
14677,(unmatched),696,0,0.000000
14678,(unmatched),1037,0,0.000000
14680,(unmatched),29,0,0.000000
14681,(unmatched),18,0,0.000000
14682,(unmatched),12,0,0.000000
14683,(unmatched),194,0,0.000000
14685,(unmatched),35,4,0.114286
14686,(unmatched),96,0,0.000000
14688,(unmatched),15,0,0.000000
14689,(unmatched),11,0,0.000000
14690,(unmatched),40,0,0.000000
14692,(unmatched),25,0,0.000000
14693,(unmatched),709,0,0.000000
14694,(unmatched),29,0,0.000000
14696,(unmatched),153,0,0.000000
14697,(unmatched),270,0,0.000000
14698,(unmatched),194,0,0.000000
14699,(unmatched),243,0,0.000000
14700,(unmatched),15,0,0.000000
14701,(unmatched),35,0,0.000000
14702,(unmatched),50,11,0.220000
14705,(unmatched),270,4,0.014815
14706,(unmatched),7,0,0.000000
14707,(unmatched),171,0,0.000000
14709,(unmatched),11,0,0.000000
14710,(unmatched),8,0,0.000000
14711,(unmatched),33,0,0.000000
14712,(unmatched),50,0,0.000000
14714,(unmatched),37,0,0.000000
