blog_code,category,impressions,clicks,ctr
8931,unmatched:unpublished(404 likely),11,0,0.000000
8935,unmatched:unpublished(404 likely),32,0,0.000000
8936,unmatched:unpublished(404 likely),18,0,0.000000
8937,unmatched:unpublished(404 likely),104,0,0.000000
8938,unmatched:unpublished(404 likely),26,0,0.000000
8940,unmatched:unpublished(404 likely),152,0,0.000000
8944,unmatched:unpublished(404 likely),4,0,0.000000
8947,unmatched:unpublished(404 likely),53,0,0.000000
8949,unmatched:unpublished(404 likely),8,0,0.000000
8953,unmatched:unpublished(404 likely),39,0,0.000000
8954,unmatched:unpublished(404 likely),146,0,0.000000
8955,unmatched:unpublished(404 likely),81,0,0.000000
8957,unmatched:unpublished(404 likely),64,0,0.000000
8958,unmatched:unpublished(404 likely),54,4,0.074074
8959,unmatched:unpublished(404 likely),29,0,0.000000
8960,unmatched:unpublished(404 likely),7,0,0.000000
8961,unmatched:unpublished(404 likely),7,0,0.000000
8962,unmatched:unpublished(404 likely),71,0,0.000000
8963,unmatched:unpublished(404 likely),7,0,0.000000
8966,unmatched:unpublished(404 likely),18,0,0.000000
8967,unmatched:unpublished(404 likely),64,0,0.000000
8973,unmatched:unpublished(404 likely),47,0,0.000000
8977,unmatched:unpublished(404 likely),19,0,0.000000
8978,unmatched:unpublished(404 likely),14,0,0.000000
8981,unmatched:unpublished(404 likely),4,0,0.000000
8983,unmatched:unpublished(404 likely),14,0,0.000000
8984,unmatched:unpublished(404 likely),152,0,0.000000
8986,unmatched:unpublished(404 likely),4,0,0.000000
8987,unmatched:unpublished(404 likely),110,0,0.000000
8988,unmatched:unpublished(404 likely),4,0,0.000000
8989,unmatched:unpublished(404 likely),7,0,0.000000
8997,unmatched:unpublished(404 likely),135,0,0.000000
8998,unmatched:unpublished(404 likely),14,0,0.000000
9000,unmatched:unpublished(404 likely),104,0,0.000000
9001,unmatched:unpublished(404 likely),77,0,0.000000
9004,unmatched:unpublished(404 likely),21,0,0.000000
9006,unmatched:unpublished(404 likely),99,0,0.000000
9009,unmatched:unpublished(404 likely),32,0,0.000000
9010,unmatched:unpublished(404 likely),14,0,0.000000
9017,unmatched:unpublished(404 likely),215,0,0.000000
9018,unmatched:unpublished(404 likely),50,0,0.000000
9020,unmatched:unpublished(404 likely),14,0,0.000000
9021,unmatched:unpublished(404 likely),88,0,0.000000
9023,unmatched:unpublished(404 likely),11,0,0.000000
9024,unmatched:unpublished(404 likely),4,0,0.000000
9026,unmatched:unpublished(404 likely),4,0,0.000000
9029,unmatched:unpublished(404 likely),310,0,0.000000
9032,unmatched:unpublished(404 likely),4,0,0.000000
9033,unmatched:unpublished(404 likely),8,0,0.000000
9034,unmatched:unpublished(404 likely),32,0,0.000000
9038,unmatched:unpublished(404 likely),14,0,0.000000
9039,unmatched:unpublished(404 likely),4,0,0.000000
9041,unmatched:unpublished(404 likely),4,0,0.000000
9045,unmatched:unpublished(404 likely),11,0,0.000000
9050,unmatched:unpublished(404 likely),113,0,0.000000
9052,unmatched:unpublished(404 likely),7,0,0.000000
9054,unmatched:unpublished(404 likely),32,0,0.000000
9055,unmatched:unpublished(404 likely),173,0,0.000000
9056,unmatched:unpublished(404 likely),90,0,0.000000
9057,unmatched:unpublished(404 likely),68,0,0.000000
9061,unmatched:unpublished(404 likely),272,0,0.000000
9063,unmatched:unpublished(404 likely),46,0,0.000000
9064,unmatched:unpublished(404 likely),156,0,0.000000
9070,unmatched:unpublished(404 likely),4,0,0.000000
9072,unmatched:unpublished(404 likely),12,0,0.000000
9073,unmatched:unpublished(404 likely),35,0,0.000000
9076,unmatched:unpublished(404 likely),39,0,0.000000
9077,unmatched:unpublished(404 likely),258,0,0.000000
9078,unmatched:unpublished(404 likely),47,0,0.000000
9081,unmatched:unpublished(404 likely),4,0,0.000000
9082,unmatched:unpublished(404 likely),78,0,0.000000
9085,unmatched:unpublished(404 likely),406,0,0.000000
9090,unmatched:unpublished(404 likely),18,0,0.000000
9094,unmatched:unpublished(404 likely),11,0,0.000000
9095,unmatched:unpublished(404 likely),58,0,0.000000
9102,unmatched:unpublished(404 likely),78,0,0.000000
9103,unmatched:unpublished(404 likely),834,0,0.000000
9105,unmatched:unpublished(404 likely),7,0,0.000000
9106,unmatched:unpublished(404 likely),4,0,0.000000
9107,unmatched:unpublished(404 likely),4,0,0.000000
9109,unmatched:unpublished(404 likely),11,0,0.000000
9111,unmatched:unpublished(404 likely),58,0,0.000000
9115,unmatched:unpublished(404 likely),4,0,0.000000
9117,unmatched:unpublished(404 likely),21,0,0.000000
9119,unmatched:unpublished(404 likely),163,0,0.000000
9123,unmatched:unpublished(404 likely),15,0,0.000000
9124,unmatched:unpublished(404 likely),11,0,0.000000
9127,unmatched:unpublished(404 likely),195,0,0.000000
9128,unmatched:unpublished(404 likely),4,0,0.000000
9129,unmatched:unpublished(404 likely),11,0,0.000000
9137,unmatched:unpublished(404 likely),205,0,0.000000
9139,unmatched:unpublished(404 likely),22,0,0.000000
9140,unmatched:unpublished(404 likely),208,0,0.000000
9141,unmatched:unpublished(404 likely),44,0,0.000000
9142,unmatched:unpublished(404 likely),502,0,0.000000
9143,unmatched:unpublished(404 likely),12,0,0.000000
9144,unmatched:unpublished(404 likely),4,0,0.000000
9147,unmatched:unpublished(404 likely),62,0,0.000000
9153,unmatched:unpublished(404 likely),7,0,0.000000
9154,unmatched:unpublished(404 likely),18,0,0.000000
9155,unmatched:unpublished(404 likely),8,0,0.000000
9157,unmatched:unpublished(404 likely),25,0,0.000000
9158,unmatched:unpublished(404 likely),4,0,0.000000
9160,unmatched:unpublished(404 likely),11,0,0.000000
9161,unmatched:unpublished(404 likely),19,0,0.000000
9163,unmatched:unpublished(404 likely),423,0,0.000000
9167,unmatched:unpublished(404 likely),4,0,0.000000
9168,unmatched:unpublished(404 likely),11,0,0.000000
9169,unmatched:unpublished(404 likely),4,0,0.000000
9171,unmatched:unpublished(404 likely),4,0,0.000000
9177,unmatched:unpublished(404 likely),163,0,0.000000
9178,unmatched:unpublished(404 likely),4,0,0.000000
9179,unmatched:unpublished(404 likely),24,0,0.000000
9180,unmatched:unpublished(404 likely),26,0,0.000000
9185,unmatched:unpublished(404 likely),22,0,0.000000
9190,unmatched:unpublished(404 likely),35,0,0.000000
9191,unmatched:unpublished(404 likely),160,0,0.000000
9192,unmatched:unpublished(404 likely),41,0,0.000000
9195,unmatched:unpublished(404 likely),7,0,0.000000
9196,unmatched:unpublished(404 likely),22,0,0.000000
9197,unmatched:unpublished(404 likely),4,0,0.000000
9206,unmatched:unpublished(404 likely),117,0,0.000000
9207,unmatched:unpublished(404 likely),156,0,0.000000
9208,unmatched:unpublished(404 likely),39,0,0.000000
9209,unmatched:unpublished(404 likely),54,0,0.000000
9210,unmatched:unpublished(404 likely),32,0,0.000000
9213,unmatched:unpublished(404 likely),11,0,0.000000
9216,unmatched:unpublished(404 likely),83,0,0.000000
9218,unmatched:unpublished(404 likely),29,0,0.000000
9223,unmatched:unpublished(404 likely),27,0,0.000000
9226,unmatched:unpublished(404 likely),18,0,0.000000
9227,unmatched:unpublished(404 likely),7,0,0.000000
9228,unmatched:unpublished(404 likely),36,0,0.000000
9229,unmatched:unpublished(404 likely),126,0,0.000000
9233,unmatched:unpublished(404 likely),7,0,0.000000
9237,unmatched:unpublished(404 likely),7,0,0.000000
9238,unmatched:unpublished(404 likely),115,0,0.000000
9239,unmatched:unpublished(404 likely),18,0,0.000000
9243,unmatched:unpublished(404 likely),152,0,0.000000
9245,unmatched:unpublished(404 likely),4,0,0.000000
9248,unmatched:unpublished(404 likely),23,0,0.000000
9249,unmatched:unpublished(404 likely),4,0,0.000000
9252,unmatched:unpublished(404 likely),165,0,0.000000
9254,unmatched:unpublished(404 likely),18,0,0.000000
9255,unmatched:unpublished(404 likely),4,0,0.000000
9256,unmatched:unpublished(404 likely),21,0,0.000000
9257,unmatched:unpublished(404 likely),11,0,0.000000
9258,unmatched:unpublished(404 likely),25,0,0.000000
9264,unmatched:unpublished(404 likely),7,0,0.000000
9266,unmatched:unpublished(404 likely),25,0,0.000000
9269,unmatched:unpublished(404 likely),18,0,0.000000
9272,unmatched:unpublished(404 likely),28,0,0.000000
9275,unmatched:unpublished(404 likely),276,0,0.000000
9276,unmatched:unpublished(404 likely),7,0,0.000000
9279,unmatched:unpublished(404 likely),4,0,0.000000
9281,unmatched:unpublished(404 likely),4,0,0.000000
9284,unmatched:unpublished(404 likely),4,0,0.000000
9290,unmatched:unpublished(404 likely),39,0,0.000000
9293,unmatched:unpublished(404 likely),14,0,0.000000
9299,unmatched:unpublished(404 likely),401,0,0.000000
9310,unmatched:unpublished(404 likely),46,0,0.000000
9311,unmatched:unpublished(404 likely),15,0,0.000000
9314,unmatched:unpublished(404 likely),47,0,0.000000
9322,unmatched:unpublished(404 likely),78,0,0.000000
9324,unmatched:unpublished(404 likely),21,0,0.000000
9328,unmatched:unpublished(404 likely),4,0,0.000000
9332,unmatched:unpublished(404 likely),4,0,0.000000
9333,unmatched:unpublished(404 likely),76,0,0.000000
9340,unmatched:unpublished(404 likely),7,0,0.000000
9342,unmatched:unpublished(404 likely),11,0,0.000000
9344,unmatched:unpublished(404 likely),4,0,0.000000
9346,unmatched:unpublished(404 likely),4,0,0.000000
9350,unmatched:unpublished(404 likely),113,0,0.000000
9353,unmatched:unpublished(404 likely),4,0,0.000000
9355,unmatched:unpublished(404 likely),1315,4,0.003042
9356,unmatched:unpublished(404 likely),7,0,0.000000
9358,unmatched:unpublished(404 likely),49,0,0.000000
9361,unmatched:unpublished(404 likely),25,0,0.000000
9366,unmatched:unpublished(404 likely),4,0,0.000000
9368,unmatched:unpublished(404 likely),208,0,0.000000
9370,unmatched:unpublished(404 likely),70,0,0.000000
9371,unmatched:unpublished(404 likely),71,0,0.000000
9373,unmatched:unpublished(404 likely),4,0,0.000000
9374,unmatched:unpublished(404 likely),4,0,0.000000
9375,unmatched:unpublished(404 likely),4,0,0.000000
9376,unmatched:unpublished(404 likely),28,0,0.000000
9382,unmatched:unpublished(404 likely),343,0,0.000000
9384,unmatched:unpublished(404 likely),113,4,0.035398
9385,unmatched:unpublished(404 likely),39,0,0.000000
9386,unmatched:unpublished(404 likely),7,0,0.000000
9387,unmatched:unpublished(404 likely),22,0,0.000000
9390,unmatched:unpublished(404 likely),7,0,0.000000
9396,unmatched:unpublished(404 likely),4,0,0.000000
9397,unmatched:unpublished(404 likely),11,0,0.000000
9398,unmatched:unpublished(404 likely),16,0,0.000000
9403,unmatched:unpublished(404 likely),128,0,0.000000
9404,unmatched:unpublished(404 likely),4,0,0.000000
9405,unmatched:unpublished(404 likely),224,0,0.000000
9406,unmatched:unpublished(404 likely),314,0,0.000000
9407,unmatched:unpublished(404 likely),4,0,0.000000
9410,unmatched:unpublished(404 likely),55,0,0.000000
9416,unmatched:unpublished(404 likely),235,0,0.000000
9421,unmatched:unpublished(404 likely),34,0,0.000000
9423,unmatched:unpublished(404 likely),14,0,0.000000
9424,unmatched:unpublished(404 likely),57,0,0.000000
9425,unmatched:unpublished(404 likely),8,0,0.000000
9426,unmatched:unpublished(404 likely),19,0,0.000000
9430,unmatched:unpublished(404 likely),4,0,0.000000
9434,unmatched:unpublished(404 likely),76,0,0.000000
9435,unmatched:unpublished(404 likely),192,0,0.000000
9439,unmatched:unpublished(404 likely),8,0,0.000000
9440,unmatched:unpublished(404 likely),18,0,0.000000
9443,unmatched:unpublished(404 likely),68,0,0.000000
9444,unmatched:unpublished(404 likely),162,0,0.000000
9445,unmatched:unpublished(404 likely),4,0,0.000000
9450,unmatched:unpublished(404 likely),18,0,0.000000
9451,unmatched:unpublished(404 likely),954,26,0.027254
9452,unmatched:unpublished(404 likely),11,0,0.000000
9459,unmatched:unpublished(404 likely),137,0,0.000000
9462,unmatched:unpublished(404 likely),82,0,0.000000
9464,unmatched:unpublished(404 likely),482,0,0.000000
9469,unmatched:unpublished(404 likely),4725,11,0.002328
9471,unmatched:unpublished(404 likely),122,0,0.000000
9473,unmatched:unpublished(404 likely),58,0,0.000000
9483,unmatched:unpublished(404 likely),387,0,0.000000
9484,unmatched:unpublished(404 likely),28,0,0.000000
9487,unmatched:unpublished(404 likely),53,0,0.000000
9491,unmatched:unpublished(404 likely),19,0,0.000000
9492,unmatched:unpublished(404 likely),153,0,0.000000
9493,unmatched:unpublished(404 likely),7,0,0.000000
9494,unmatched:unpublished(404 likely),49,0,0.000000
9500,unmatched:unpublished(404 likely),491,4,0.008147
9501,unmatched:unpublished(404 likely),39,0,0.000000
9502,unmatched:unpublished(404 likely),7,0,0.000000
9504,unmatched:unpublished(404 likely),4,0,0.000000
9505,unmatched:unpublished(404 likely),4,0,0.000000
9508,unmatched:unpublished(404 likely),4,0,0.000000
9510,unmatched:unpublished(404 likely),8,0,0.000000
9512,unmatched:unpublished(404 likely),32,0,0.000000
9513,unmatched:unpublished(404 likely),340,4,0.011765
9516,unmatched:unpublished(404 likely),7,0,0.000000
9519,unmatched:unpublished(404 likely),164,0,0.000000
9522,unmatched:unpublished(404 likely),100,0,0.000000
9523,unmatched:unpublished(404 likely),37,0,0.000000
9524,unmatched:unpublished(404 likely),49,0,0.000000
9525,unmatched:unpublished(404 likely),4,0,0.000000
9532,unmatched:unpublished(404 likely),4,0,0.000000
9537,unmatched:unpublished(404 likely),4,0,0.000000
9538,unmatched:unpublished(404 likely),247,0,0.000000
9539,unmatched:unpublished(404 likely),126,0,0.000000
9540,unmatched:unpublished(404 likely),64,0,0.000000
9541,unmatched:unpublished(404 likely),67,0,0.000000
9542,unmatched:unpublished(404 likely),11,0,0.000000
9543,unmatched:unpublished(404 likely),11,0,0.000000
9545,unmatched:unpublished(404 likely),226,0,0.000000
9547,unmatched:unpublished(404 likely),11,0,0.000000
9548,unmatched:unpublished(404 likely),131,0,0.000000
9550,unmatched:unpublished(404 likely),182,0,0.000000
9552,unmatched:unpublished(404 likely),96,0,0.000000
9553,unmatched:unpublished(404 likely),4,0,0.000000
9558,unmatched:unpublished(404 likely),14,0,0.000000
9559,unmatched:unpublished(404 likely),19,0,0.000000
9561,unmatched:unpublished(404 likely),4,0,0.000000
9563,unmatched:unpublished(404 likely),1594,8,0.005019
9566,unmatched:unpublished(404 likely),273,4,0.014652
9567,unmatched:unpublished(404 likely),34,0,0.000000
9568,unmatched:unpublished(404 likely),202,0,0.000000
9571,unmatched:unpublished(404 likely),18,0,0.000000
9573,unmatched:unpublished(404 likely),584,0,0.000000
9576,unmatched:unpublished(404 likely),11,0,0.000000
9577,unmatched:unpublished(404 likely),33,0,0.000000
9579,unmatched:unpublished(404 likely),28,0,0.000000
9582,unmatched:unpublished(404 likely),193,0,0.000000
9584,unmatched:unpublished(404 likely),18,0,0.000000
9590,unmatched:unpublished(404 likely),645,0,0.000000
9592,unmatched:unpublished(404 likely),18,0,0.000000
9593,unmatched:unpublished(404 likely),4,0,0.000000
9594,unmatched:unpublished(404 likely),53,0,0.000000
9595,unmatched:unpublished(404 likely),11,0,0.000000
9596,unmatched:unpublished(404 likely),4,0,0.000000
9598,unmatched:unpublished(404 likely),32,0,0.000000
9600,unmatched:unpublished(404 likely),15,0,0.000000
9602,unmatched:unpublished(404 likely),22,0,0.000000
9603,unmatched:unpublished(404 likely),110,0,0.000000
9604,unmatched:unpublished(404 likely),4,0,0.000000
9606,unmatched:unpublished(404 likely),106,0,0.000000
9608,unmatched:unpublished(404 likely),20,0,0.000000
9611,unmatched:unpublished(404 likely),18,0,0.000000
9612,unmatched:unpublished(404 likely),4,0,0.000000
9614,unmatched:unpublished(404 likely),344,0,0.000000
9615,unmatched:unpublished(404 likely),4,0,0.000000
9618,unmatched:unpublished(404 likely),25,0,0.000000
9619,unmatched:unpublished(404 likely),22,0,0.000000
9622,unmatched:unpublished(404 likely),4,0,0.000000
9627,unmatched:unpublished(404 likely),11,0,0.000000
9628,unmatched:unpublished(404 likely),25,0,0.000000
9629,unmatched:unpublished(404 likely),4,0,0.000000
9630,unmatched:unpublished(404 likely),363,0,0.000000
9632,unmatched:unpublished(404 likely),64,0,0.000000
9635,unmatched:unpublished(404 likely),4,0,0.000000
9640,unmatched:unpublished(404 likely),187,0,0.000000
9642,unmatched:unpublished(404 likely),172,0,0.000000
9644,unmatched:unpublished(404 likely),389,0,0.000000
9646,unmatched:unpublished(404 likely),7,0,0.000000
9653,unmatched:unpublished(404 likely),152,0,0.000000
9656,unmatched:unpublished(404 likely),18,0,0.000000
9658,unmatched:unpublished(404 likely),7,0,0.000000
9659,unmatched:unpublished(404 likely),29,0,0.000000
9661,unmatched:unpublished(404 likely),39,0,0.000000
9665,unmatched:unpublished(404 likely),112,0,0.000000
9668,unmatched:unpublished(404 likely),256,0,0.000000
9669,unmatched:unpublished(404 likely),7,0,0.000000
9676,unmatched:unpublished(404 likely),4,0,0.000000
9678,unmatched:unpublished(404 likely),11,0,0.000000
9681,unmatched:unpublished(404 likely),11,0,0.000000
9683,unmatched:unpublished(404 likely),168,0,0.000000
9684,unmatched:unpublished(404 likely),46,0,0.000000
9688,unmatched:unpublished(404 likely),7,0,0.000000
9689,unmatched:unpublished(404 likely),18,0,0.000000
